,0
2010-11-11,727271.378087
2010-11-12,730151.057822
2010-11-15,732967.320412
2010-11-16,737760.639295
2010-11-17,741212.012233
2010-11-18,739353.375343
2010-11-19,737556.672783
2010-11-22,739101.765244
2010-11-23,738741.047703
2010-11-24,739035.612951
2010-11-26,737669.473347
2010-11-29,737697.276448
2010-11-30,738058.859063
2010-12-01,745042.757409
2010-12-02,741314.566248
2010-12-03,740709.851672
2010-12-06,740982.645597
2010-12-07,742820.398737
2010-12-08,741482.313799
2010-12-09,741732.980546
2010-12-10,742261.217135
2010-12-13,739692.087478
2010-12-14,739532.471579
2010-12-15,743109.543734
2010-12-16,744224.596872
2010-12-17,745533.617479
2010-12-20,743702.290521
2010-12-21,744176.32618
2010-12-22,742890.917618
2010-12-23,742753.98976
2010-12-27,743079.880047
2010-12-28,743432.100528
2010-12-29,743366.896999
2010-12-30,743701.923432
2010-12-31,743668.357931
2011-01-03,743623.1636
2011-01-04,742333.311488
2011-01-05,745884.036687
2011-01-06,740907.751091
2011-01-07,739770.83777
2011-01-10,740338.264627
2011-01-11,738787.71603
2011-01-12,738582.601404
2011-01-13,737251.401545
2011-01-14,737220.861969
2011-01-18,736518.364771
2011-01-19,744495.392837
2011-01-20,743462.84053
2011-01-21,742733.546147
2011-01-24,754146.795424
2011-01-25,754309.764538
2011-01-26,759660.697672
2011-01-27,759875.968587
2011-01-28,759656.849907
2011-01-31,757886.724052
2011-02-01,757893.172264
2011-02-02,758110.277239
2011-02-03,757819.863535
2011-02-04,758045.080894
2011-02-07,758045.229514
2011-02-08,757716.63171
2011-02-09,757056.285335
2011-02-10,757851.654003
2011-02-11,758062.423356
2011-02-14,749922.646403
2011-02-15,746291.635231
2011-02-16,748185.107858
2011-02-17,751809.851225
2011-02-18,748388.43798
2011-02-22,753423.278383
2011-02-23,756949.724361
2011-02-24,756544.865971
2011-02-25,756870.497111
2011-02-28,758146.445293
2011-03-01,755368.568398
2011-03-02,763522.555971
2011-03-03,759649.689055
2011-03-04,759442.708068
2011-03-07,767436.932647
2011-03-08,774411.268962
2011-03-09,775709.143678
2011-03-10,781353.444231
2011-03-11,786228.341524
2011-03-14,790398.696879
2011-03-15,801256.718544
2011-03-16,791263.715768
2011-03-17,794894.909185
2011-03-18,794954.384262
2011-03-21,788242.78527
2011-03-22,777767.47128
2011-03-23,779761.230449
2011-03-24,772611.086263
2011-03-25,772279.082321
2011-03-28,774475.148153
2011-03-29,778653.708183
2011-03-30,773636.453784
2011-03-31,774290.191234
2011-04-01,771229.22126
2011-04-04,769841.890606
2011-04-05,769763.10912
2011-04-06,773433.071409
2011-04-07,772144.226384
2011-04-08,773533.811226
2011-04-11,774188.17646
2011-04-12,773103.940563
2011-04-13,773282.183512
2011-04-14,772904.731361
2011-04-15,777591.121106
2011-04-18,790377.039778
2011-04-19,789414.979081
2011-04-20,794270.604858
2011-04-21,793409.548294
2011-04-25,795362.030429
2011-04-26,796145.341619
2011-04-27,796431.43298
2011-04-28,796838.953474
2011-04-29,796711.274271
2011-05-02,793679.551918
2011-05-03,797918.610153
2011-05-04,798764.11223
2011-05-05,800329.506002
2011-05-06,793840.581779
2011-05-09,798018.076391
2011-05-10,791067.12134
2011-05-11,791303.663607
2011-05-12,796806.108375
2011-05-13,797771.497189
2011-05-16,807464.501883
2011-05-17,825774.356776
2011-05-18,809689.346799
2011-05-19,807665.873384
2011-05-20,808195.765183
2011-05-23,812286.506347
2011-05-24,811384.499025
2011-05-25,811545.511893
2011-05-26,811099.39571
2011-05-27,811076.145526
2011-05-31,808319.261433
2011-06-01,807214.932827
2011-06-02,806893.611417
2011-06-03,811623.731877
2011-06-06,809969.877289
2011-06-07,810803.225457
2011-06-08,818969.066843
2011-06-09,814501.965041
2011-06-10,822686.368607
2011-06-13,826592.782476
2011-06-14,828848.842071
2011-06-15,833552.366542
2011-06-16,836131.720834
2011-06-17,831866.946509
2011-06-20,851369.435116
2011-06-21,850326.083992
2011-06-22,847633.153672
2011-06-23,858301.155149
2011-06-24,860945.194027
2011-06-27,871963.978017
2011-06-28,860901.032913
2011-06-29,841368.315453
2011-06-30,834547.812225
2011-07-01,830027.805108
2011-07-05,815883.103664
2011-07-06,811409.594845
2011-07-07,805930.139821
2011-07-08,814053.300899
2011-07-11,819576.747057
2011-07-12,818658.242935
2011-07-13,815325.049849
2011-07-14,814971.118613
2011-07-15,803563.604512
2011-07-18,808734.160334
2011-07-19,804957.769364
2011-07-20,802116.845365
2011-07-21,800122.515674
2011-07-22,799509.579691
2011-07-25,796460.228365
2011-07-26,795073.489636
2011-07-27,795579.348243
2011-07-28,807643.706929
2011-07-29,808024.685464
2011-08-01,804927.543226
2011-08-02,805821.260154
2011-08-03,806415.358521
2011-08-04,806544.485645
2011-08-05,811898.180895
2011-08-08,803130.922995
2011-08-09,802876.267886
2011-08-10,803095.201093
2011-08-11,798609.927761
2011-08-12,803678.74833
2011-08-15,802536.223724
2011-08-16,802484.836083
2011-08-17,806921.504331
2011-08-18,807982.374474
2011-08-19,808045.048193
2011-08-22,809040.643765
2011-08-23,808446.257086
2011-08-24,809138.819894
2011-08-25,811893.370443
2011-08-26,814652.423763
2011-08-29,803582.1125
2011-08-30,803821.863167
2011-08-31,804366.500689
2011-09-01,805167.863961
2011-09-02,814825.836493
2011-09-06,820841.90055
2011-09-07,818872.908867
2011-09-08,818406.776013
2011-09-09,819906.373004
2011-09-12,828091.436705
2011-09-13,822097.112149
2011-09-14,822166.608144
2011-09-15,822689.245843
2011-09-16,825820.204825
2011-09-19,823168.447987
2011-09-20,823508.822373
2011-09-21,823678.717945
2011-09-22,817331.004502
2011-09-23,814648.791645
2011-09-26,812749.893094
2011-09-27,812450.401878
2011-09-28,812074.793971
2011-09-29,814028.719074
2011-09-30,814525.211411
2011-10-03,817274.829605
2011-10-04,807693.953797
2011-10-05,808022.365669
2011-10-06,803988.929811
2011-10-07,797948.159996
2011-10-10,794182.233366
2011-10-11,792590.943687
2011-10-12,792797.109451
2011-10-13,791714.577801
2011-10-14,756858.238429
2011-10-17,760859.470082
2011-10-18,761470.42616
2011-10-19,762334.373998
2011-10-20,762936.139412
2011-10-21,759844.013326
2011-10-24,758431.348161
2011-10-25,759302.723022
2011-10-26,760849.017833
2011-10-27,757929.313959
2011-10-28,759368.077208
2011-10-31,759005.358062
2011-11-01,758099.468063
2011-11-02,759621.494355
2011-11-03,760565.377114
2011-11-04,765906.238502
2011-11-07,766331.837147
2011-11-08,780431.687123
2011-11-09,780009.474736
2011-11-10,780509.752042
2011-11-11,775493.952442
2011-11-14,780835.557597
2011-11-15,787755.334579
2011-11-16,787076.033198
2011-11-17,784728.189939
2011-11-18,770810.962257
2011-11-21,755156.221864
2011-11-22,750278.925197
2011-11-23,747352.5926
2011-11-25,740851.132223
2011-11-28,743271.939877
2011-11-29,745656.020523
2011-11-30,752111.494287
2011-12-01,756435.638682
2011-12-02,770222.21635
2011-12-05,774487.949296
2011-12-06,773524.870072
2011-12-07,773412.256815
2011-12-08,773620.583644
2011-12-09,773761.74735
2011-12-12,771803.128058
2011-12-13,769864.479287
2011-12-14,769863.256423
2011-12-15,769957.481948
2011-12-16,769261.53714
2011-12-19,773313.975767
2011-12-20,773273.836807
2011-12-21,775352.191978
2011-12-22,773596.845855
2011-12-23,779255.292116
2011-12-27,779486.996542
2011-12-28,785082.703175
2011-12-29,784280.998566
2011-12-30,784689.207257
2012-01-03,785935.116171
2012-01-04,793495.750207
2012-01-05,792454.842346
2012-01-06,788591.347055
2012-01-09,766626.974859
2012-01-10,734754.038116
2012-01-11,722210.917411
2012-01-12,738704.13541
2012-01-13,732824.53684
2012-01-17,739846.852956
2012-01-18,733906.532549
2012-01-19,749826.395558
2012-01-20,706533.479783
2012-01-23,701934.829502
2012-01-24,704321.08608
2012-01-25,695794.870201
2012-01-26,692970.476724
2012-01-27,690121.767138
2012-01-30,695723.242358
2012-01-31,699535.656187
2012-02-01,703069.951997
2012-02-02,702157.760615
2012-02-03,705739.566234
2012-02-06,709763.3802
2012-02-07,724048.267088
2012-02-08,726060.492577
2012-02-09,728205.713531
2012-02-10,724027.56617
2012-02-13,723711.875814
2012-02-14,723588.341007
2012-02-15,723228.286311
2012-02-16,708152.342173
2012-02-17,710316.607329
2012-02-21,709779.865598
2012-02-22,712075.377786
2012-02-23,707954.828197
2012-02-24,708457.307792
2012-02-27,707951.975787
2012-02-28,711546.138336
2012-02-29,721091.103915
2012-03-01,722975.136387
2012-03-02,722227.468463
2012-03-05,720855.589284
2012-03-06,706802.547954
2012-03-07,707671.590503
2012-03-08,709020.56228
2012-03-09,705565.87393
2012-03-12,701057.536484
2012-03-13,703208.510954
2012-03-14,705208.025588
2012-03-15,706265.430502
2012-03-16,709288.827547
2012-03-19,710779.454061
2012-03-20,717052.265162
2012-03-21,721281.951347
2012-03-22,723052.818039
2012-03-23,728986.439492
2012-03-26,728010.056647
2012-03-27,730261.189581
2012-03-28,734478.974409
2012-03-29,735006.881226
2012-03-30,733298.919828
2012-04-02,718658.100469
2012-04-03,721210.200596
2012-04-04,721098.541749
2012-04-05,717750.394403
2012-04-09,716746.589098
2012-04-10,720856.084261
2012-04-11,720589.583123
2012-04-12,722147.786003
2012-04-13,725111.019429
2012-04-16,702902.420351
2012-04-17,683402.938536
2012-04-18,684041.98246
2012-04-19,683443.888786
2012-04-20,684320.820579
2012-04-23,684890.097026
2012-04-24,687224.317797
2012-04-25,691138.789143
2012-04-26,691775.830763
2012-04-27,694654.994802
2012-04-30,691617.259513
2012-05-01,688654.53172
2012-05-02,688523.167387
2012-05-03,696295.45891
2012-05-04,694170.403741
2012-05-07,689396.198497
2012-05-08,692622.561117
2012-05-09,692079.618639
2012-05-10,683956.643736
2012-05-11,685406.43803
2012-05-14,697063.37674
2012-05-15,697034.323748
2012-05-16,699775.167328
2012-05-17,712863.546014
2012-05-18,706923.709352
2012-05-21,704246.873226
2012-05-22,697406.308759
2012-05-23,709651.519959
2012-05-24,708719.387879
2012-05-25,708988.536882
2012-05-29,707008.859177
2012-05-30,708507.742735
2012-05-31,708895.009788
2012-06-01,697457.355004
2012-06-04,695691.883016
2012-06-05,704868.727211
2012-06-06,705140.675289
2012-06-07,702471.700901
2012-06-08,707656.340872
2012-06-11,706076.612859
2012-06-12,692572.523045
2012-06-13,691387.3969
2012-06-14,691117.090013
2012-06-15,691777.089466
2012-06-18,691804.353026
2012-06-19,687836.494676
2012-06-20,680453.33214
2012-06-21,680365.073707
2012-06-22,688283.015327
2012-06-25,687615.212819
2012-06-26,694003.892953
2012-06-27,687526.159326
2012-06-28,688329.162823
2012-06-29,686036.599979
2012-07-02,681089.313
2012-07-03,683456.370097
2012-07-05,671103.496429
2012-07-06,661964.051556
2012-07-09,674264.838717
2012-07-10,664258.144186
2012-07-11,698355.132673
2012-07-12,715561.556228
2012-07-13,709197.694038
2012-07-16,703506.059423
2012-07-17,699504.491903
2012-07-18,702378.29013
2012-07-19,689836.550178
2012-07-20,656819.826498
2012-07-23,665851.048921
2012-07-24,655414.238488
2012-07-25,660430.546962
2012-07-26,657689.527508
2012-07-27,656701.071594
2012-07-30,646079.762299
2012-07-31,648140.009085
2012-08-01,647498.495434
2012-08-02,650725.005
2012-08-03,647774.484802
2012-08-06,648285.387606
2012-08-07,646866.967214
2012-08-08,647916.552307
2012-08-09,646380.660158
2012-08-10,650525.908445
2012-08-13,640813.666874
2012-08-14,628153.673991
2012-08-15,611060.487092
2012-08-16,613965.643283
2012-08-17,614461.708299
2012-08-20,614202.191477
2012-08-21,615075.459814
2012-08-22,615679.137911
2012-08-23,612136.172904
2012-08-24,611242.017393
2012-08-27,616111.823546
2012-08-28,615099.00221
2012-08-29,612670.315538
2012-08-30,612479.02462
2012-08-31,612640.484865
2012-09-04,611797.587737
2012-09-05,617884.634417
2012-09-06,611068.269642
2012-09-07,592486.873973
2012-09-10,580950.014209
2012-09-11,591847.514964
2012-09-12,605279.237103
2012-09-13,599987.517264
2012-09-14,577878.90957
2012-09-17,577913.080597
2012-09-18,579508.657205
2012-09-19,559989.005644
2012-09-20,551069.118579
2012-09-21,553293.474151
2012-09-24,553158.937954
2012-09-25,560242.681201
2012-09-26,560734.921239
2012-09-27,555210.58836
2012-09-28,560732.841488
2012-10-01,558858.129438
2012-10-02,571331.149796
2012-10-03,564270.497277
2012-10-04,562528.408344
2012-10-05,558084.041777
2012-10-08,569131.910642
2012-10-09,570466.51231
2012-10-10,585661.461039
2012-10-11,572132.232436
2012-10-12,573182.088428
2012-10-15,590812.163264
2012-10-16,595333.44646
2012-10-17,591727.773294
2012-10-18,576528.722536
2012-10-19,621161.208713
2012-10-22,656441.757452
2012-10-23,675826.682973
2012-10-24,649991.161381
2012-10-25,659169.849278
2012-10-26,663273.877921
2012-10-31,658297.404827
2012-11-01,662308.667616
2012-11-02,653643.40571
2012-11-05,661850.792345
2012-11-06,660534.585742
2012-11-07,674057.341496
2012-11-08,676783.090431
2012-11-09,689892.894863
2012-11-12,684272.985581
2012-11-13,684303.486399
2012-11-14,686296.545008
2012-11-15,690291.726495
2012-11-16,695137.29548
2012-11-19,681976.879127
2012-11-20,674734.081225
2012-11-21,674570.932306
2012-11-23,674198.871505
2012-11-26,676224.944129
2012-11-27,684231.326332
2012-11-28,686057.729411
2012-11-29,681835.764761
2012-11-30,677813.70193
2012-12-03,663882.567695
2012-12-04,673888.843606
2012-12-05,678338.429179
2012-12-06,679417.215946
2012-12-07,669319.472315
2012-12-10,688873.187249
2012-12-11,677886.610075
2012-12-12,655909.571575
2012-12-13,625185.200046
2012-12-14,631980.63859
2012-12-17,627781.996201
2012-12-18,616807.927806
2012-12-19,611520.974862
2012-12-20,604920.404978
2012-12-21,609269.237136
2012-12-24,607617.090393
2012-12-26,623586.972751
2012-12-27,624290.201982
2012-12-28,628506.73996
2012-12-31,629102.960197
2013-01-02,565319.778526
2013-01-03,555587.298263
2013-01-04,548370.61191
2013-01-07,539767.876231
2013-01-08,540048.295291
2013-01-09,541880.227529
2013-01-10,532226.236586
2013-01-11,532238.048754
2013-01-14,535836.483065
2013-01-15,542274.777807
2013-01-16,541375.257308
2013-01-17,544194.565506
2013-01-18,536127.199186
2013-01-22,531152.234379
2013-01-23,527522.962802
2013-01-24,524730.814662
2013-01-25,515776.233595
2013-01-28,517502.784974
2013-01-29,519001.928646
2013-01-30,522307.00572
2013-01-31,521599.490591
2013-02-01,520830.594694
2013-02-04,512933.530738
2013-02-05,513870.937554
2013-02-06,513336.606933
2013-02-07,505919.031023
2013-02-08,498204.146767
2013-02-11,499855.521584
2013-02-12,496315.923006
2013-02-13,497003.805727
2013-02-14,497763.156512
2013-02-15,488947.810183
2013-02-19,485440.43505
2013-02-20,476834.401067
2013-02-21,481337.421551
2013-02-22,480232.372552
2013-02-25,479075.472103
2013-02-26,478512.084724
2013-02-27,476778.80153
2013-02-28,479539.915035
2013-03-01,481568.660204
2013-03-04,473324.019443
2013-03-05,449126.760436
2013-03-06,434806.036843
2013-03-07,437658.983781
2013-03-08,437656.435472
2013-03-11,437890.546714
2013-03-12,438769.657425
2013-03-13,441526.279422
2013-03-14,443490.646553
2013-03-15,448309.880608
2013-03-18,458092.200074
2013-03-19,450202.659781
2013-03-20,438675.954088
2013-03-21,444700.888643
2013-03-22,441518.455841
2013-03-25,442599.32271
2013-03-26,441884.569031
2013-03-27,439009.818036
2013-03-28,438208.050444
2013-04-01,437212.049069
2013-04-02,433835.178845
2013-04-03,429994.558755
2013-04-04,426962.055729
2013-04-05,443795.506262
2013-04-08,446889.709828
2013-04-09,449429.213192
2013-04-10,452195.914027
2013-04-11,450660.515559
2013-04-12,451829.101223
2013-04-15,460984.037071
2013-04-16,458936.297937
2013-04-17,458983.121665
2013-04-18,462875.464142
2013-04-19,475583.921996
2013-04-22,440926.882596
2013-04-23,440307.747118
2013-04-24,435621.439456
2013-04-25,431238.051906
2013-04-26,433596.644384
2013-04-29,440578.624489
2013-04-30,432299.730701
2013-05-01,430838.542368
2013-05-02,432082.292096
2013-05-03,420433.874868
2013-05-06,423811.913981
2013-05-07,413227.589805
2013-05-08,422352.474391
2013-05-09,401362.540714
2013-05-10,398763.907376
2013-05-13,399236.852275
2013-05-14,401749.263078
2013-05-15,383857.592077
2013-05-16,350153.132109
2013-05-17,354909.290031
2013-05-20,357424.28862
2013-05-21,357272.823298
2013-05-22,365101.706148
2013-05-23,376435.532978
2013-05-24,377983.953114
2013-05-28,378642.635431
2013-05-29,372319.17428
2013-05-30,369700.905956
2013-05-31,369457.865485
2013-06-03,364814.007001
2013-06-04,370482.44728
2013-06-05,373724.538187
2013-06-06,368897.664984
2013-06-07,363372.734915
2013-06-10,356005.121651
2013-06-11,354624.231929
2013-06-12,352123.275119
2013-06-13,368540.528364
2013-06-14,365971.478576
2013-06-17,367060.523519
2013-06-18,376713.417694
2013-06-19,388638.651484
2013-06-20,386719.098623
2013-06-21,388775.375481
2013-06-24,386264.324378
2013-06-25,379249.456863
2013-06-26,384974.599366
2013-06-27,380403.187246
2013-06-28,384160.523785
2013-07-01,373305.573666
2013-07-02,368254.657077
2013-07-03,378433.766622
2013-07-05,372717.600614
2013-07-08,363872.271472
2013-07-09,347990.69762
2013-07-10,356321.026203
2013-07-11,341949.761551
2013-07-12,334727.105089
2013-07-15,332781.859832
2013-07-16,332245.518504
2013-07-17,328850.638722
2013-07-18,329124.651658
2013-07-19,343619.554649
2013-07-22,331300.074352
2013-07-23,314191.573571
2013-07-24,317522.633397
2013-07-25,322623.664511
2013-07-26,332784.745106
2013-07-29,340921.521984
2013-07-30,340955.012022
2013-07-31,333378.565816
2013-08-01,331363.305025
2013-08-02,329791.66349
2013-08-05,326906.066017
2013-08-06,328035.625842
2013-08-07,333821.260853
2013-08-08,334426.006912
2013-08-09,338085.230003
2013-08-12,340001.423064
2013-08-13,339801.918437
2013-08-14,337320.124737
2013-08-15,345000.177062
2013-08-16,343295.215173
2013-08-19,345015.250074
2013-08-20,345405.42203
2013-08-21,344298.342009
2013-08-22,342845.803067
2013-08-23,342624.669911
2013-08-26,344210.665299
2013-08-27,344717.059723
2013-08-28,346774.647341
2013-08-29,348155.06756
2013-08-30,344681.478748
2013-09-03,345488.747167
2013-09-04,339847.735858
2013-09-05,338364.272898
2013-09-06,338189.276574
2013-09-09,339349.030306
2013-09-10,340035.75642
2013-09-11,340800.505877
2013-09-12,332810.928153
2013-09-13,334810.197343
2013-09-16,334974.749734
2013-09-17,343388.358384
2013-09-18,345583.281209
2013-09-19,328008.078495
2013-09-20,333147.847092
2013-09-23,332221.68535
2013-09-24,338511.665867
2013-09-25,338155.089517
2013-09-26,340663.027094
2013-09-27,338894.724497
2013-09-30,340893.344572
2013-10-01,329393.114465
2013-10-02,327257.284979
2013-10-03,317719.245255
2013-10-04,338994.816548
2013-10-07,348323.51908
2013-10-08,349114.000118
2013-10-09,353435.46011
2013-10-10,350843.85681
2013-10-11,351212.91585
2013-10-14,349317.649068
2013-10-15,343379.697422
2013-10-16,327925.21587
2013-10-17,320765.76742
2013-10-18,219502.109954
2013-10-21,189014.26464
2013-10-22,195004.68322
2013-10-23,200104.038936
2013-10-24,175480.958498
2013-10-25,178088.702125
2013-10-28,188081.83639
2013-10-29,191124.812309
2013-10-30,175941.045638
2013-10-31,192418.579041
2013-11-01,186727.721017
2013-11-04,191258.113276
2013-11-05,212565.452758
2013-11-06,202419.87355
2013-11-07,207570.271561
2013-11-08,229024.736237
2013-11-11,230055.975237
2013-11-12,234540.100676
2013-11-13,236699.733152
2013-11-14,219739.086251
2013-11-15,218954.251041
2013-11-18,220384.218301
2013-11-19,221791.761498
2013-11-20,220815.25321
2013-11-21,225566.905878
2013-11-22,219292.022397
2013-11-25,215113.182907
2013-11-26,194014.29146
2013-11-27,162423.620728
2013-11-29,163098.305084
2013-12-02,160240.216454
2013-12-03,176662.72148
2013-12-04,173742.22286
2013-12-05,169645.367102
2013-12-06,167254.62617
2013-12-09,170081.450873
2013-12-10,157592.261689
2013-12-11,131483.772786
2013-12-12,136517.426361
2013-12-13,142740.4246
2013-12-16,165060.672288
2013-12-17,143810.467874
2013-12-18,145393.743735
2013-12-19,144126.75053
2013-12-20,142984.470031
2013-12-23,138150.823941
2013-12-24,140920.48936
2013-12-26,139626.330055
2013-12-27,135707.561153
2013-12-30,135111.186621
2013-12-31,132214.142799
2014-01-02,127192.130763
2014-01-03,128189.486659
2014-01-06,130906.684984
2014-01-07,117019.300968
2014-01-08,95108.1220821
2014-01-09,93056.1272655
2014-01-10,96225.0176748
2014-01-13,93639.6549416
2014-01-14,92055.9535939
2014-01-15,92922.1330012
2014-01-16,88076.9243937
2014-01-17,76457.7921206
2014-01-21,79327.1438992
2014-01-22,71226.6050154
2014-01-23,79021.6320231
2014-01-24,81577.8923374
2014-01-27,113654.177334
2014-01-28,136244.18466
2014-01-29,127280.219048
2014-01-30,87707.6825574
2014-01-31,30058.3943146
2014-02-03,29855.0654029
2014-02-04,100109.923362
2014-02-05,92839.2509921
2014-02-06,75522.2686604
2014-02-07,42455.7876639
2014-02-10,46021.6473059
2014-02-11,31194.6423199
2014-02-12,24377.5223993
2014-02-13,29244.5392174
2014-02-14,10978.4336908
2014-02-18,17347.4572982
2014-02-19,13507.3662172
2014-02-20,20425.2358557
2014-02-21,19398.3858066
2014-02-24,22718.5610474
2014-02-25,14556.8079744
2014-02-26,9567.74268826
2014-02-27,20284.6488517
2014-02-28,19282.5858821
2014-03-03,15014.3022067
2014-03-04,19717.9180066
2014-03-05,28163.4304888
2014-03-06,14253.3099526
2014-03-07,-5872.86609031
2014-03-10,-6477.31153183
2014-03-11,-5486.40452498
2014-03-12,22627.6999226
2014-03-13,16859.7866457
2014-03-14,46587.6034886
2014-03-17,54001.5720971
2014-03-18,39286.6630485
2014-03-19,10495.5824649
2014-03-20,27039.2933707
2014-03-21,22290.7847784
2014-03-24,39575.6624832
2014-03-25,54232.8554391
2014-03-26,61991.4034792
2014-03-27,582226.221681
2014-03-28,591246.206878
2014-03-31,583543.023585
2014-04-01,591454.435954
2014-04-02,568310.638549
2014-04-03,926572.283603
2014-04-04,924513.269522
2014-04-07,935056.537304
2014-04-08,930415.416697
2014-04-09,920880.535847
2014-04-10,921273.365893
2014-04-11,927279.135866
2014-04-14,924385.593859
2014-04-15,921391.576311
2014-04-16,922312.461921
2014-04-17,919269.125067
2014-04-21,929005.56313
2014-04-22,940734.000372
2014-04-23,937213.235872
2014-04-24,936940.485379
2014-04-25,939000.872193
2014-04-28,939261.457033
2014-04-29,938549.495633
2014-04-30,937303.19956
2014-05-01,939612.067023
2014-05-02,938410.48908
2014-05-05,934557.781776
2014-05-06,939510.622677
2014-05-07,942255.94922
2014-05-08,946279.907914
2014-05-09,938454.781081
2014-05-12,924780.120182
2014-05-13,920758.581901
2014-05-14,921075.295051
2014-05-15,925477.647867
2014-05-16,926915.760876
2014-05-19,928175.592039
2014-05-20,915618.188318
2014-05-21,910849.800794
2014-05-22,905880.954795
2014-05-23,906344.733679
2014-05-27,906488.096797
2014-05-28,904342.589821
2014-05-29,901379.450404
2014-05-30,903756.776137
2014-06-02,904319.994917
2014-06-03,905490.294729
2014-06-04,908752.212173
2014-06-05,908128.202989
2014-06-06,900972.123712
2014-06-09,900924.115122
2014-06-10,901539.430311
2014-06-11,900609.991702
2014-06-12,902230.702108
2014-06-13,904020.881478
2014-06-16,902432.444578
2014-06-17,904454.183743
2014-06-18,905671.472077
2014-06-19,900742.367209
2014-06-20,895177.613807
2014-06-23,904268.319854
2014-06-24,898561.900854
2014-06-25,897074.322525
2014-06-26,893299.637513
2014-06-27,900841.538225
2014-06-30,900141.026226
2014-07-01,901482.373776
2014-07-02,895949.720309
2014-07-03,895176.62122
2014-07-07,894023.359799
2014-07-08,897438.545175
2014-07-09,901705.618453
2014-07-10,907701.621775
2014-07-11,897075.645101
2014-07-14,885495.375694
2014-07-15,880849.307081
2014-07-16,878497.570669
2014-07-17,887795.364034
2014-07-18,878808.601793
2014-07-21,880157.132492
2014-07-22,879784.256338
2014-07-23,879438.535074
2014-07-24,876509.310098
2014-07-25,882630.36658
2014-07-28,883283.129627
2014-07-29,881633.514313
2014-07-30,879436.194667
2014-07-31,875635.064182
2014-08-01,865265.549821
2014-08-04,863908.132703
2014-08-05,865768.36252
2014-08-06,864364.516923
2014-08-07,864700.258308
2014-08-08,861609.314943
2014-08-11,865324.373339
2014-08-12,866262.118013
2014-08-13,865363.436867
2014-08-14,870970.653206
2014-08-15,867286.862408
2014-08-18,866663.900863
2014-08-19,863422.970979
2014-08-20,862937.65552
2014-08-21,868636.549295
2014-08-22,868833.545426
2014-08-25,868490.914223
2014-08-26,872434.39811
2014-08-27,872543.453888
2014-08-28,873795.466239
2014-08-29,871714.536981
2014-09-02,870990.632019
2014-09-03,862427.623015
2014-09-04,862901.791922
2014-09-05,859368.342358
2014-09-08,860728.306503
2014-09-09,856989.497654
2014-09-10,857923.790137
2014-09-11,857148.309148
2014-09-12,856431.228595
2014-09-15,858269.909902
2014-09-16,856698.592915
2014-09-17,852352.762387
2014-09-18,853684.776681
2014-09-19,854793.271566
2014-09-22,850831.665095
2014-09-23,859820.017551
2014-09-24,855551.481795
2014-09-25,848948.431103
2014-09-26,861287.01335
2014-09-29,865515.355385
2014-09-30,862358.033803
2014-10-01,865401.159772
2014-10-02,874665.67431
2014-10-03,869996.268854
2014-10-06,865828.333098
2014-10-07,868669.373964
2014-10-08,876667.597828
2014-10-09,868708.215582
2014-10-10,893426.625307
2014-10-13,904524.600253
2014-10-14,910428.282238
2014-10-15,914218.450197
2014-10-16,934707.042432
2014-10-17,927934.690404
2014-10-20,948892.446822
2014-10-21,937915.506601
2014-10-22,939123.623443
2014-10-23,939666.294821
2014-10-24,937009.878941
2014-10-27,937660.22399
2014-10-28,938398.793217
2014-10-29,942426.255095
2014-10-30,940970.310187
2014-10-31,945131.751693
2014-11-03,942797.956969
2014-11-04,943537.674147
2014-11-05,945851.450217
2014-11-06,948176.861154
2014-11-07,947952.787323
2014-11-10,947417.607344
2014-11-11,939887.957285
2014-11-12,933457.681436
2014-11-13,933497.064097
2014-11-14,936274.374667
2014-11-17,937440.991966
2014-11-18,940585.907082
2014-11-19,947176.06831
2014-11-20,949292.692006
2014-11-21,941367.275933
2014-11-24,944394.630257
2014-11-25,934505.581801
2014-11-26,933049.87596
2014-11-28,934947.547223
2014-12-01,936175.298481
2014-12-02,933341.789508
2014-12-03,940160.524894
2014-12-04,943467.03527
2014-12-05,947689.931718
2014-12-08,957000.462351
2014-12-09,953228.448189
2014-12-10,940273.422863
2014-12-11,944350.167495
2014-12-12,949778.251568
2014-12-15,949279.908517
2014-12-16,971734.465095
2014-12-17,1032026.22474
2014-12-18,994012.897181
2014-12-19,1004058.38906
2014-12-22,994839.618947
2014-12-23,964152.947301
2014-12-24,942092.824638
2014-12-26,947338.551714
2014-12-29,939394.566663
2014-12-30,948897.865008
2014-12-31,943628.859511
2015-01-02,942110.645922
2015-01-05,940984.42276
2015-01-06,934462.785456
2015-01-07,932182.759088
2015-01-08,931334.106553
2015-01-09,932845.136785
2015-01-12,927256.820654
2015-01-13,927828.600091
2015-01-14,920850.731614
2015-01-15,916232.965651
2015-01-16,914064.287519
2015-01-20,912361.428471
2015-01-21,914095.532001
2015-01-22,906522.544079
2015-01-23,904061.229371
2015-01-26,900550.493494
2015-01-27,909427.186859
2015-01-28,916218.462022
2015-01-29,916250.338817
2015-01-30,915027.526417
2015-02-02,896092.366086
2015-02-03,903617.352153
2015-02-04,905794.691554
2015-02-05,905491.849753
2015-02-06,898815.919183
2015-02-09,893247.296287
2015-02-10,893564.046365
2015-02-11,886114.016516
2015-02-12,884643.235951
2015-02-13,883451.004854
2015-02-17,883369.107961
